Desktop_Software_Build_Version,1.7,,,,,,,,,,,,,,,,,,,
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp,STD X,STD Y,STD Z,
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C),0.179045796683772,0.067317756793782,0.301985685541802,0.045886394700526
7,2022,3,30,14,21,12,-0.393,-0.212,0.897,45.232,43.423,45.437,-135.334,-528.504,15827.83,10.334,,,,
8,2022,3,30,14,23,40,-0.837,-0.519,2.001,45.677,45.323,46.973,-1.18,-758.622,15792.05,10.297,,,,
8,2022,3,30,14,23,40,-1,-0.414,1.849,44.409,46.073,50.586,-117.461,-865.139,15547.81,10.297,,,,
8,2022,3,30,14,23,41,-1.12,-0.389,2,45.811,44.13,46.205,-1367.097,-459.165,17052.02,10.297,,,,
8,2022,3,30,14,23,41,-1.224,-0.551,2.177,44.187,45.61,47.402,-957.232,-1527.72,17527.22,10.297,,,,
8,2022,3,30,14,23,42,-1.041,-0.245,-0.115,45.277,46.228,46.95,-383.273,-331.123,15886.97,10.297,,,,
8,2022,3,30,14,23,42,-0.909,-0.477,1.836,45.343,45.433,48.192,324.85,-466.886,15573.09,10.297,,,,
8,2022,3,30,14,23,43,-1.11,-0.477,1.973,46.122,44.439,45.076,754.838,-887.495,15033.74,10.297,,,,
8,2022,3,30,14,23,43,-1.171,-0.438,2.054,45.877,46.051,48.576,-136.107,-105.054,15556.24,10.297,,,,
8,2022,3,30,14,23,44,-0.902,-0.363,1.563,45.254,46.294,48.824,-354.94,-422.294,15977.78,10.297,,,,
8,2022,3,30,14,23,44,-0.924,-0.568,2.356,45.21,44.925,48.282,-275.959,-686.896,16200.6,10.297,,,,
8,2022,3,30,14,23,45,-1.207,-0.588,2.444,45.944,46.294,47.921,29.701,-499.421,16027.49,10.297,,,,
8,2022,3,30,14,23,45,-1.05,-0.615,1.703,44.809,45.808,47.537,-293.496,-756.971,16121.82,10.297,,,,
8,2022,3,30,14,23,46,-0.954,-0.395,1.302,45.499,44.815,48.824,-528.511,-690.662,16021.28,10.297,,,,
8,2022,3,30,14,23,46,-0.836,-0.495,2.35,44.809,44.373,45.166,-298.596,-1181.522,16007.37,10.297,,,,
8,2022,3,30,14,23,47,-0.937,-0.353,1.197,45.277,44.218,48.282,-680.903,-454.997,16195.25,10.297,,,,
8,2022,3,30,14,23,47,-0.739,-0.533,1.908,45.254,43.843,47.718,-419.957,-458.018,15738.32,10.297,,,,
8,2022,3,30,14,23,48,-0.888,-0.514,1.731,43.742,46.559,47.876,-285.547,-247.416,15771.25,10.297,,,,
8,2022,3,30,14,23,48,-0.993,-0.509,2.075,45.922,45.654,46.34,31.687,-496.244,15625.37,10.297,,,,
8,2022,3,30,14,23,49,-1.013,-0.496,1.736,46.055,44.704,47.086,325.164,-377.421,15490.63,10.297,,,,
8,2022,3,30,14,23,49,-1.11,-0.467,2.023,44.698,46.604,46.431,-661.508,-533.91,15997.5,10.297,,,,
8,2022,3,30,14,23,50,-1.232,-0.509,2.253,44.876,44.439,47.989,-66.923,-871.835,15601.98,10.297,,,,
8,2022,3,30,14,23,50,-1.187,-0.189,1.54,45.254,45.013,46.453,-329.545,-697.208,15840.68,10.297,,,,
8,2022,3,30,14,23,51,-0.87,-0.532,1.776,45.677,46.891,47.018,-405.186,-423.607,15874.88,10.297,,,,
8,2022,3,30,14,23,51,-1.038,-0.378,1.221,45.521,45.963,47.379,-842.127,-752.872,16755.38,10.297,,,,
8,2022,3,30,14,23,52,-1.349,-0.347,1.586,43.964,45.19,46.747,-483.79,-1252.042,16520.55,10.297,,,,
8,2022,3,30,14,23,52,-0.954,-0.534,1.959,45.544,46.25,46.566,-343.581,-1268.031,15958.87,10.297,,,,
8,2022,3,30,14,23,53,-1.046,-0.574,1.966,44.609,47.642,45.595,-228.11,-449.455,15617.17,10.297,,,,
8,2022,3,30,14,23,53,-1.063,-0.192,1.098,45.054,44.108,49.615,-195.834,171.943,15493.23,10.297,,,,
8,2022,3,30,14,23,54,-1.057,-0.391,1.384,44.053,46.073,47.673,-524.356,-874.804,16077.15,10.297,,,,
8,2022,3,30,14,23,54,-0.955,-0.562,2.26,45.566,43.6,49.05,-17.914,-850.787,15595.65,10.297,,,,
8,2022,3,30,14,23,55,-1.088,-0.488,2.329,45.61,44.616,46.95,-1005.858,-318.853,16130.82,10.297,,,,
8,2022,3,30,14,23,55,-1.256,-0.63,2.542,44.009,45.588,47.198,-554.514,-559.244,15826.02,10.297,,,,
8,2022,3,30,14,23,56,-1.382,-0.621,2.827,44.609,45.3,47.424,-274.517,-170.872,15808.76,10.297,,,,
8,2022,3,30,14,23,56,-0.516,-0.39,0.741,45.188,44.108,47.198,-154.94,-766.479,15542.02,10.297,,,,
8,2022,3,30,14,23,57,-0.744,-0.297,1.188,46.033,46.14,46.995,794.104,-314.061,15428.18,10.297,,,,
8,2022,3,30,14,23,57,-1.216,-0.646,2.635,44.698,44.704,48.395,299.099,-761.529,15824.37,10.297,,,,
8,2022,3,30,14,23,58,-0.96,-0.457,1.473,45.566,46.007,48.441,-220.126,-808.481,15735.6,10.297,,,,
8,2022,3,30,14,23,58,-1.105,-0.388,1.49,45.299,45.124,46.634,63.359,-543.906,15696.26,10.297,,,,
8,2022,3,30,14,23,59,-0.82,-0.44,1.775,44.52,44.284,47.966,-292.81,-1543.034,16118.99,10.297,,,,
8,2022,3,30,14,23,59,-0.999,-0.462,1.628,43.808,46.383,47.74,-245.328,-302.256,15823.7,10.297,,,,
8,2022,3,30,14,24,0,-0.984,-0.581,2.308,45.677,44.13,46.476,131.667,-1253.212,15759.84,10.297,,,,
8,2022,3,30,14,24,0,-0.704,-0.362,0.801,45.655,45.234,48.057,-422.668,-381.078,15792.95,10.297,,,,
8,2022,3,30,14,24,1,-1.115,-0.518,2.054,45.966,44.196,45.866,-395.288,533.992,15807.51,10.297,,,,
8,2022,3,30,14,24,1,-0.806,-0.592,2.347,44.943,46.096,48.576,-17.769,-742.41,15835.75,10.297,,,,
8,2022,3,30,14,24,2,-0.883,-0.404,1.468,44.298,46.073,47.108,-433.77,-458.338,16163.52,10.297,,,,
8,2022,3,30,14,24,2,-1.053,-0.432,1.862,44.565,45.831,46.634,56.728,-1041.614,15971.18,10.297,,,,
8,2022,3,30,14,24,3,-0.98,-0.524,2.171,44.654,45.831,46.747,-184.385,-588.843,15795.72,10.297,,,,
8,2022,3,30,14,24,3,-0.958,-0.513,2.107,44.965,47.112,48.124,-54,-678.33,15684.55,10.297,,,,
8,2022,3,30,14,24,4,-1.182,-0.455,1.312,46.478,44.505,49.75,350.653,-778.506,15525.24,10.297,,,,
8,2022,3,30,14,24,4,-1.275,-0.546,2.109,45.054,43.799,47.018,-686.802,-668.179,15925.87,10.297,,,,
8,2022,3,30,14,24,5,-0.842,-0.593,2.122,45.121,45.3,47.628,245.261,-448.008,15665.56,10.297,,,,
8,2022,3,30,14,24,5,-1.058,-0.58,2.206,45.388,45.035,46.227,-96.177,-1016.926,15748.57,10.297,,,,
8,2022,3,30,14,24,6,-1.014,-0.685,2.709,44.098,45.853,46.973,761.791,-760.785,15198.37,10.297,,,,
8,2022,3,30,14,24,6,-1.043,-0.519,1.971,44.365,45.698,46.792,747.256,-982.497,15236.6,10.297,,,,
8,2022,3,30,14,24,7,-0.882,-0.527,1.833,46.055,44.24,47.469,-460.999,-1116.571,16120.38,10.297,,,,
8,2022,3,30,14,24,7,-1.009,-0.496,2.12,44.498,44.881,47.74,217.787,-152.281,15467.37,10.297,,,,
8,2022,3,30,14,24,8,-0.717,-0.48,1.814,44.987,45.499,46.882,-262.979,-825.746,15749.59,10.297,,,,
8,2022,3,30,14,24,8,-1.101,-0.577,2.125,45.499,46.626,47.131,91.895,-957.987,15653.66,10.297,,,,
8,2022,3,30,14,24,9,-0.92,-0.469,2.193,45.722,45.433,47.176,402.985,-444.684,15542.19,10.297,,,,
8,2022,3,30,14,24,9,-0.917,-0.492,1.682,46.678,45.19,48.124,79.788,-442.677,15840.49,10.297,,,,
8,2022,3,30,14,24,10,-0.864,-0.452,1.544,45.477,47.553,47.221,475.022,-149.863,15386.11,10.297,,,,
8,2022,3,30,14,24,10,-0.993,-0.603,2.224,44.231,45.676,47.131,384.21,10.303,15390.6,10.297,,,,
8,2022,3,30,14,24,11,-0.79,-0.524,1.85,44.654,44.815,47.447,-55.945,-535.827,16078.36,10.297,,,,
8,2022,3,30,14,24,11,-0.81,-0.577,1.803,43.541,45.102,46.182,279.788,-837.419,15647.67,10.297,,,,
8,2022,3,30,14,24,12,-1.181,-0.46,2.182,44.943,45.146,48.237,-356.466,-378.165,15890.12,10.297,,,,
8,2022,3,30,14,24,12,-1.078,-0.387,1.623,45.21,46.073,48.373,109.027,-648.496,15802.18,10.297,,,,
8,2022,3,30,14,24,13,-1.145,-0.548,2.151,44.565,45.256,45.189,340.921,-893.838,15746.75,10.297,,,,
8,2022,3,30,14,24,13,-1.132,-0.506,2.11,45.143,44.859,47.108,107.49,-2091.204,16163.97,10.297,,,,
8,2022,3,30,14,24,14,-1.169,-0.553,1.951,44.187,44.152,48.17,-211.46,-405.177,16014.17,10.297,,,,
8,2022,3,30,14,24,14,-0.94,-0.429,0.682,44.543,44.616,47.424,350.022,-557.259,15618.73,10.297,,,,
8,2022,3,30,14,24,15,-1.1,-0.543,2.321,44.142,45.455,48.599,-128.731,-283.937,15724.03,10.297,,,,
8,2022,3,30,14,24,15,-1.181,-0.552,1.685,45.143,46.957,46.114,-255.364,-644.156,15863.8,10.297,,,,
8,2022,3,30,14,24,16,-0.938,-0.477,1.814,43.675,44.373,48.034,-1186.542,-974.053,16558.42,10.297,,,,
8,2022,3,30,14,24,16,-1.052,-0.68,2.511,46.968,44.483,46.95,-527.553,-130.211,15924.41,10.297,,,,
8,2022,3,30,14,24,17,-1.03,-0.518,2.013,44.876,43.843,46.905,-2496.594,-1708.458,17073.33,10.297,,,,
8,2022,3,30,14,24,17,-0.747,-0.518,2.671,44.342,45.455,47.131,199.082,-476.69,15719.18,10.297,,,,
8,2022,3,30,14,24,18,-0.827,-0.299,1.546,46.078,45.919,49.366,677.499,-576.226,15451.04,10.297,,,,
8,2022,3,30,14,24,18,-1.017,-0.596,2.307,44.209,44.881,48.057,-117.409,-582.794,15778.81,10.297,,,,
8,2022,3,30,14,24,19,-1.034,-0.498,1.943,44.454,44.947,46.182,-80.73,-739.769,15723.06,10.297,,,,
8,2022,3,30,14,24,19,-0.961,-0.569,2.096,45.01,44.218,46.25,632.542,-508.766,15426.08,10.297,,,,
9,2022,3,30,14,27,18,0.023,0.028,-0.331,47.012,44.041,49.321,-182.574,-510.294,15835.47,10.334,,,,
9,2022,3,30,14,27,19,-0.377,0.159,-0.646,47.413,43.489,46.634,-137.541,-522.615,15825.73,10.32,,,,
9,2022,3,30,14,27,19,0.002,0.131,-0.554,44.32,44.505,49.976,-164.834,-494.196,15805.48,10.313,,,,
9,2022,3,30,14,27,20,-0.128,0.074,-0.493,48.881,46.051,47.786,-171.954,-511.53,15841.5,10.325,,,,
9,2022,3,30,14,27,20,-0.122,0.042,-0.514,47.012,44.527,46.295,-190.4,-482.883,15848.69,10.323,,,,
9,2022,3,30,14,27,21,-0.08,0.113,-0.402,45.966,47.377,46.747,-158.804,-487.058,15841.08,10.32,,,,
9,2022,3,30,14,27,21,-0.147,-0.064,-0.8,46.612,45.543,48.824,-137.983,-477.247,15805.2,10.318,,,,
9,2022,3,30,14,27,22,-0.14,0.104,-0.319,47.835,46.184,49.479,-198.034,-566.719,15828.46,10.329,,,,
9,2022,3,30,14,27,22,-0.555,0.111,-0.633,45.722,45.013,46.611,-111.409,-517.6,15799.08,10.323,,,,
9,2022,3,30,14,27,23,-0.259,0.14,-0.088,42.941,43.533,46.047,-130.737,-488.361,15825.12,10.334,,,,
9,2022,3,30,14,27,23,-0.247,0.136,-0.814,45.788,46.847,46.905,-146.435,-431.849,15802.1,10.329,,,,
9,2022,3,30,14,27,24,-0.17,0.193,-1.065,46.322,46.206,47.266,-102.628,-433.744,15802.17,10.329,,,,
9,2022,3,30,14,27,24,-0.516,0.177,-0.656,44.876,43.821,47.266,-182.334,-517.146,15835.59,10.334,,,,
9,2022,3,30,14,27,25,-0.314,0.135,-0.554,46.99,47.023,47.176,-186.121,-621.433,15879.46,10.329,,,,
9,2022,3,30,14,27,25,-0.34,0.085,-0.125,46.1,46.891,47.357,-134.776,-503.8,15849.11,10.329,,,,
9,2022,3,30,14,27,26,-0.236,0.223,-1.017,44.654,45.941,46.973,-145.221,-474.826,15826.87,10.334,,,,
9,2022,3,30,14,27,26,-0.42,0.155,-0.145,45.677,46.339,48.305,-175.385,-519.516,15817.35,10.329,,,,
9,2022,3,30,14,27,27,-0.213,0.17,-0.793,46.478,44.196,45.302,-127.643,-462.383,15816.66,10.329,,,,
9,2022,3,30,14,27,27,-0.288,0.083,-0.435,45.788,44.837,47.244,-140.455,-472.189,15837.11,10.334,,,,
9,2022,3,30,14,27,28,-0.422,0.079,-0.472,45.699,45.676,47.198,-139.659,-576.463,15840.69,10.334,,,,
9,2022,3,30,14,27,28,-0.442,0.038,-0.691,44.587,46.383,48.689,-77.712,-500.248,15807.95,10.334,,,,
9,2022,3,30,14,27,29,-0.598,0.029,-0.092,44.342,45.831,49.502,-135.975,-510.304,15839.51,10.334,,,,
9,2022,3,30,14,27,29,-0.659,0.185,-0.785,45.61,46.073,46.047,-136.279,-526.312,15872.37,10.329,,,,
9,2022,3,30,14,27,30,-0.432,0.043,0.007,45.722,45.764,48.824,-131.377,-584.32,15832.83,10.334,,,,
9,2022,3,30,14,27,30,-0.286,0.03,-0.051,47.034,46.449,47.808,-117.877,-528.934,15817.57,10.334,,,,
9,2022,3,30,14,27,31,-0.355,-0.002,-0.387,46.767,47.067,47.944,-69.604,-576.58,15808.75,10.334,,,,
9,2022,3,30,14,27,31,-0.338,0.033,-0.615,47.858,46.294,48.553,-154.838,-584.091,15875.67,10.334,,,,
9,2022,3,30,14,27,32,-0.279,-0.007,-0.081,46.122,46.758,47.108,-132.004,-566.405,15828.51,10.334,,,,
9,2022,3,30,14,27,32,-0.396,0.045,-0.505,47.969,47.045,49.366,-95.707,-508.556,15762.36,10.334,,,,
9,2022,3,30,14,27,33,-0.423,-0.039,-0.344,47.858,48.636,49.592,-97.829,-570.923,15844.63,10.334,,,,
9,2022,3,30,14,27,33,-0.438,0.11,-0.466,47.346,46.339,47.605,-23.234,-553.587,15788.37,10.334,,,,
9,2022,3,30,14,27,34,-0.233,0.008,-0.021,45.61,50.16,48.553,-71.588,-520.159,15833.74,10.334,,,,
9,2022,3,30,14,27,34,-0.389,0.108,-0.311,46.456,47.929,49.073,-89.952,-477.442,15828.11,10.334,,,,
9,2022,3,30,14,27,35,-0.057,0.122,-0.321,46.901,46.581,47.74,-108.323,-499.723,15817.34,10.334,,,,
9,2022,3,30,14,27,35,-0.145,-0.007,-0.069,47.969,46.692,47.966,-77.58,-438.705,15795.42,10.334,,,,
9,2022,3,30,14,27,36,-0.291,-0.126,0.428,47.991,46.604,50.541,-106.859,-541.548,15826.09,10.334,,,,
9,2022,3,30,14,27,36,-0.112,0.223,-0.96,46.656,47.112,50.338,-47.926,-436.155,15751.97,10.334,,,,
9,2022,3,30,14,27,37,-0.5,0.138,-0.656,47.524,47.089,50.089,-107.526,-465.465,15828.73,10.334,,,,
9,2022,3,30,14,27,37,-0.129,0.164,-0.858,46.723,47.907,50.067,-148.56,-502.037,15846.78,10.334,,,,
9,2022,3,30,14,27,38,-0.525,-0.039,0.282,44.342,45.963,49.75,-144.067,-564.827,15828.48,10.334,,,,
9,2022,3,30,14,27,38,-0.411,0.088,-0.606,48.147,47.487,48.937,-114.343,-499.204,15810.19,10.334,,,,
9,2022,3,30,14,27,39,-0.202,0.083,-0.844,47.123,46.692,49.592,-120.911,-426.095,15818.02,10.334,,,,
9,2022,3,30,14,27,39,-0.4,0.112,-0.197,47.123,45.897,49.705,-75.135,-443.193,15795.5,10.334,,,,
9,2022,3,30,14,27,40,-0.312,0.095,-0.64,45.299,49.32,51.602,-134.243,-388.367,15827.34,10.334,,,,
9,2022,3,30,14,27,40,-0.417,0.072,-0.125,46.589,45.764,48.644,-133.562,-407.877,15838.26,10.334,,,,
9,2022,3,30,14,27,41,-0.426,0.13,-0.038,46.189,46.648,49.57,-157.048,-422.967,15839.93,10.334,,,,
9,2022,3,30,14,27,41,-0.236,0.057,-0.192,49.059,47.134,47.244,-153.675,-486.495,15830.5,10.334,,,,
9,2022,3,30,14,27,42,-0.251,0.132,-0.694,45.811,47.84,50.947,-176.261,-559.881,15832.36,10.334,,,,
9,2022,3,30,14,27,42,-0.603,0.149,-0.425,47.301,47.664,49.615,-148.871,-623.532,15832.95,10.334,,,,
9,2022,3,30,14,27,43,-0.469,0.146,-0.454,47.502,47.708,49.863,-164.557,-493.941,15803.19,10.334,,,,
9,2022,3,30,14,27,43,-0.335,0.142,-0.58,46.634,45.632,47.56,-135.549,-481.531,15816.71,10.334,,,,
9,2022,3,30,14,27,44,-0.145,0.073,-0.698,45.722,46.073,47.695,-165.462,-525.416,15835.75,10.334,,,,
9,2022,3,30,14,27,44,-0.001,0.184,-0.745,48.458,44.041,46.25,-173.632,-569.6,15827.39,10.334,,,,
9,2022,3,30,14,27,45,-0.055,0.2,-0.754,44.965,45.588,47.989,-212.104,-507.685,15799.39,10.334,,,,
9,2022,3,30,14,27,45,-0.309,0.182,-0.78,46.211,46.692,46.295,-96.093,-432.535,15793.01,10.334,,,,
9,2022,3,30,14,27,46,-0.394,0.147,-1.056,49.593,46.272,55.825,-147.665,-519.182,15813.66,10.334,,,,
9,2022,3,30,14,27,46,-0.339,0.106,-0.858,46.478,45.654,48.441,-130.406,-497.644,15801,10.334,,,,
9,2022,3,30,14,27,47,-0.349,0.124,-0.732,45.321,44.925,44.669,-131.48,-524.296,15831.76,10.334,,,,
9,2022,3,30,14,27,47,-0.482,0.177,-0.929,45.566,40.728,46.634,-127.737,-508.658,15819.49,10.334,,,,
9,2022,3,30,14,27,48,0.005,0.123,-0.357,45.9,42.981,48.282,-171.737,-575.015,15872.64,10.334,,,,
9,2022,3,30,14,27,48,-0.132,0.083,-0.489,46.456,44.77,46.95,-124.59,-467.794,15795.9,10.334,,,,
9,2022,3,30,14,27,49,-0.233,-0.085,0.352,48.837,45.985,48.757,-122.776,-544.178,15822.12,10.334,,,,
9,2022,3,30,14,27,49,-0.201,-0.091,0.377,46.211,46.891,47.944,-119.843,-538.109,15820.02,10.334,,,,
9,2022,3,30,14,27,50,-0.216,-0.144,0.45,47.813,44.218,47.492,-134.807,-600.59,15825.12,10.334,,,,
9,2022,3,30,14,27,50,-0.246,-0.119,0.17,47.902,48.039,48.644,-210.202,-504.893,15807.92,10.334,,,,
9,2022,3,30,14,27,51,-0.074,-0.032,0.115,46.589,48.326,49.592,-164.673,-547.791,15814.15,10.334,,,,
9,2022,3,30,14,27,51,-0.239,0.117,-0.331,45.699,45.057,48.147,-139.357,-503.062,15771.37,10.334,,,,
9,2022,3,30,14,27,52,-0.282,0.159,-0.61,45.432,44.262,51.467,-211.487,-638.974,15731.72,10.334,,,,
9,2022,3,30,14,27,52,-0.309,-0.053,-0.103,45.499,46.383,48.418,-178.746,-684.525,15806.58,10.334,,,,
9,2022,3,30,14,27,53,-0.084,0.109,0.18,44.965,47.597,48.35,-238.674,-777.703,15862.2,10.334,,,,
9,2022,3,30,14,27,53,-0.518,0.021,-0.257,45.477,44.329,49.321,-88.326,-719.617,15841.57,10.334,,,,
9,2022,3,30,14,27,54,-0.558,-0.12,0.323,46.167,46.648,49.547,-88.252,-786.365,15754.46,10.334,,,,
9,2022,3,30,14,27,54,-0.195,-0.116,0.438,46.189,47.774,47.56,-11.059,-965.757,15740.87,10.334,,,,
9,2022,3,30,14,27,55,-0.928,0.192,0.26,46.434,46.339,48.486,178.992,-1160.133,15819.37,10.334,,,,
9,2022,3,30,14,27,55,-0.631,-0.106,0.348,47.123,47.951,48.644,-112.873,-1063.328,15856.83,10.334,,,,
9,2022,3,30,14,27,56,-0.491,0.174,-1.012,47.368,48.945,48.644,-196.872,-999.304,15812.18,10.334,,,,
9,2022,3,30,14,27,56,-0.36,0.172,-0.142,48.926,44.13,47.695,-67.241,-929.545,15829.33,10.334,,,,
9,2022,3,30,14,27,57,-0.572,0.069,-0.131,46.211,48.879,51.58,-51.241,-872.071,15814.03,10.334,,,,
9,2022,3,30,14,27,57,-0.447,0.046,-0.498,45.254,44.881,47.537,-80.756,-804.779,15797.38,10.334,,,,
9,2022,3,30,14,27,58,-0.446,-0.063,0.037,46.256,46.184,48.328,0.653,-696.673,15782.95,10.334,,,,
10,2022,3,30,14,30,16,-0.386,-0.177,0.48,43.764,43.07,46.408,-95.625,-974.852,15637.8,10.297,,,,
10,2022,3,30,14,30,16,-0.599,0.068,-0.046,44.943,44.66,44.647,-380.732,-1009.071,16186.25,10.297,,,,
10,2022,3,30,14,30,17,-0.071,-0.159,0.907,45.054,43.953,45.008,-545.197,-17.676,15824.08,10.297,,,,
10,2022,3,30,14,30,17,-0.172,-0.014,0.298,42.874,44.307,44.443,-229.665,-919.667,15740.72,10.297,,,,
10,2022,3,30,14,30,18,-0.562,-0.074,0.58,41.939,43.732,42.343,-31.139,-587.554,15567.22,10.297,,,,
10,2022,3,30,14,30,18,-0.368,-0.069,0.531,44.765,43.313,46.047,-572.16,-570.26,15916.22,10.297,,,,
10,2022,3,30,14,30,19,-0.099,0.001,-0.214,40.849,42.915,46.995,-349.964,-1084.667,15767.85,10.297,,,,
10,2022,3,30,14,30,19,-0.282,-0.15,0.676,43.564,43.821,43.427,-456.086,-570.299,15910.32,10.297,,,,
10,2022,3,30,14,30,20,-0.489,0.016,0.17,42.362,40.463,44.15,-424.832,-515.031,15789.62,10.297,,,,
10,2022,3,30,14,30,20,-0.25,-0.053,-0.928,43.808,43.975,47.402,-101.562,-691.752,15698.75,10.297,,,,
10,2022,3,30,14,30,21,-0.648,-0.034,0.726,43.897,44.572,44.714,-522.532,-208.56,15978.39,10.297,,,,
10,2022,3,30,14,30,21,-0.483,-0.012,0.34,41.962,43.776,45.279,-139.953,-852.707,15727.6,10.297,,,,
10,2022,3,30,14,30,22,-0.32,-0.034,0.07,41.138,41.965,43.517,-171.061,-903.131,15719.04,10.297,,,,
10,2022,3,30,14,30,22,-0.042,-0.177,0.868,42.785,45.808,43.337,-404.952,-1001.203,15890.04,10.297,,,,
10,2022,3,30,14,30,23,-0.975,0.09,0.241,45.61,42.628,44.556,-113.773,-1102.724,15830.1,10.297,,,,
10,2022,3,30,14,30,23,-0.704,0.023,0.311,42.874,44.351,44.082,-335.589,-581.189,15736.59,10.297,,,,
10,2022,3,30,14,30,24,0.382,-0.008,-0.671,43.986,42.893,44.601,-361.263,-632,15775.76,10.297,,,,
10,2022,3,30,14,30,24,-0.595,-0.031,0.416,43.452,43.776,45.979,-639.548,-704.074,16064.57,10.297,,,,
10,2022,3,30,14,30,25,-0.49,-0.162,0.752,43.608,43.909,45.753,-524.536,-279.97,15698.47,10.297,,,,
10,2022,3,30,14,30,25,0.05,-0.071,0.499,45.254,46.891,45.753,-526.62,-441.177,15769.93,10.297,,,,
10,2022,3,30,14,30,26,-0.427,0.111,-0.197,44.209,43.246,45.392,-453.092,-753.681,15931.02,10.297,,,,
10,2022,3,30,14,30,26,-0.533,-0.03,0.571,44.209,42.23,43.066,-445.045,-255.77,15680.68,10.297,,,,
10,2022,3,30,14,30,27,-0.347,-0.055,0.489,44.72,44.152,45.189,-431.384,-981.513,15939.68,10.297,,,,
10,2022,3,30,14,30,27,-0.376,-0.046,0.711,42.874,42.871,44.33,-498.375,-561.956,15788.11,10.297,,,,
10,2022,3,30,14,30,28,-0.645,-0.104,0.626,43.786,43.953,45.595,-313.212,-110.813,15789.37,10.297,,,,
10,2022,3,30,14,30,28,-0.175,-0.068,0.207,45.143,42.827,47.311,-283.188,-763.65,15839.9,10.297,,,,
10,2022,3,30,14,30,29,-0.56,0.033,0.273,44.654,43.136,47.673,-203.382,-765.507,15931.45,10.297,,,,
10,2022,3,30,14,30,29,-0.183,-0.033,0.721,43.808,42.606,44.872,-572.76,-495.568,15840.87,10.297,,,,
10,2022,3,30,14,30,30,-0.401,-0.126,0.26,43.586,47.332,46.408,-460.436,-543.394,15808.39,10.297,,,,
10,2022,3,30,14,30,30,-0.169,0.158,0.018,45.054,43.401,43.517,-374.76,-205.498,15667.84,10.297,,,,
10,2022,3,30,14,30,31,-0.845,-0.143,0.428,42.985,44.859,47.537,-291.707,-461.73,15567.04,10.297,,,,
10,2022,3,30,14,30,31,-0.534,-0.134,0.782,44.921,42.893,46.114,-554.836,-779.212,15949.96,10.297,,,,
10,2022,3,30,14,30,32,-0.462,-0.081,0.382,44.676,43.71,44.714,-64.599,-938.11,15600.88,10.297,,,,
10,2022,3,30,14,30,32,-0.456,-0.072,0.117,45.455,43.6,43.969,-85.223,-358.743,15708.83,10.297,,,,
10,2022,3,30,14,30,33,-0.502,-0.226,0.506,41.005,42.363,45.64,-3.997,-1298.15,15815.39,10.297,,,,
10,2022,3,30,14,30,33,-0.543,0.002,0.214,43.986,45.632,46.318,52.435,-1487.789,15653.08,10.297,,,,
10,2022,3,30,14,30,34,-0.496,-0.132,0.419,45.366,43.18,45.46,-433.86,-518.859,15849.12,10.297,,,,
10,2022,3,30,14,30,34,-0.503,0.038,0.319,42.896,44.549,45.663,-334.408,-1187.315,15977.44,10.297,,,,
10,2022,3,30,14,30,35,-0.653,-0.096,0.201,42.473,44.351,45.753,-390.486,-516.767,15881.13,10.297,,,,
10,2022,3,30,14,30,35,-0.592,-0.088,0.365,44.32,43.732,47.673,-244.772,-662.221,16064.16,10.297,,,,
10,2022,3,30,14,30,36,-0.335,-0.022,0.052,44.943,45.234,44.963,-93.434,-508.884,15867.53,10.297,,,,
10,2022,3,30,14,30,36,-0.601,0.019,0.02,45.277,44.439,46.069,-376.767,-606.822,15951.04,10.297,,,,
10,2022,3,30,14,30,37,-0.586,-0.017,-0.025,43.007,42.783,47.695,-206.776,-1123.912,15722.95,10.297,,,,
10,2022,3,30,14,30,37,-0.685,-0.263,0.698,43.119,45.323,45.437,187.86,-727.376,15713.64,10.297,,,,
10,2022,3,30,14,30,38,-0.559,-0.06,0.264,43.675,46.029,45.753,-358.655,-1032.458,15762.34,10.297,,,,
10,2022,3,30,14,30,38,-0.303,-0.076,0.393,43.63,43.025,43.653,-410.003,-399.5,15745.28,10.297,,,,
10,2022,3,30,14,30,39,-0.538,0.061,0.171,43.497,42.517,45.189,-284.125,-811.173,15966.49,10.297,,,,
10,2022,3,30,14,30,39,-0.319,0.048,-0.365,43.319,43.6,46.385,-604.906,-1063.417,15936.99,10.297,,,,
10,2022,3,30,14,30,40,-0.414,-0.039,0.674,44.387,44.527,44.534,-203.647,-690.707,15637.5,10.297,,,,
10,2022,3,30,14,30,40,-0.229,-0.048,0.05,45.655,45.433,46.453,-545.436,-304.524,15837.49,10.297,,,,
10,2022,3,30,14,30,41,-0.254,-0.031,0.023,44.743,43.467,44.579,-596.354,-319.688,15792.85,10.297,,,,
10,2022,3,30,14,30,41,-0.283,0.165,-0.456,43.719,43.799,44.601,-423.229,-650.149,15745.74,10.297,,,,
10,2022,3,30,14,30,42,-0.472,-0.02,0.162,43.875,42.893,45.685,-99.241,-1452.047,15838.63,10.297,,,,
10,2022,3,30,14,30,42,-0.46,-0.078,0.145,42.829,44.284,44.669,-240.022,-909.775,15754.53,10.297,,,,
