Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
08,2022,03,30,16,03,20,-0.914,-0.476,1.728,46.211,43.025,46.227,-636.656,634.395,15755.22,10.035
08,2022,03,30,16,03,21,-0.827,-0.534,2.328,44.72,45.057,44.692,-318.276,-162.427,15839.15,10.035
08,2022,03,30,16,03,21,-0.792,-0.448,1.669,43.742,44.064,48.757,-687.617,-260.859,15807.72,10.035
08,2022,03,30,16,03,22,-0.985,-0.367,1.528,44.387,44.329,44.534,-519.093,-142.849,15872.63,10.035
08,2022,03,30,16,03,22,-0.875,-0.388,1.399,44.209,45.19,44.872,-204.377,177.622,15715.73,10.035
08,2022,03,30,16,03,23,-0.71,-0.422,1.969,45.788,45.565,46.837,-527.566,-258.352,15634.08,10.035
08,2022,03,30,16,03,23,-0.654,-0.385,1.597,45.032,44.174,46.95,41.917,-274.142,15601.41,10.035
08,2022,03,30,16,03,24,-1.034,-0.445,1.771,44.72,43.136,45.414,-91.827,-814.927,15763.26,10.035
08,2022,03,30,16,03,24,-0.793,-0.405,1.521,45.188,43.025,47.492,-96.983,-709.135,15837.09,10.035
08,2022,03,30,16,03,25,-0.896,-0.368,1.256,43.964,44.417,46.295,-330.602,-72.384,15925.83,10.035
08,2022,03,30,16,03,25,-1.058,-0.448,1.771,43.208,46.427,45.618,-704.396,-53.872,16174.93,10.035
08,2022,03,30,16,03,26,-0.95,-0.425,1.642,44.543,43.776,46.792,-10.367,-790.999,15918.35,10.035
08,2022,03,30,16,03,26,-1.13,-0.471,1.954,43.808,45.124,46.792,-333.658,-123.163,15826.43,10.035
08,2022,03,30,16,03,27,-1.017,-0.556,2.227,46.011,44.329,47.876,-62.604,-277.291,15582.23,10.035
08,2022,03,30,16,03,27,-1.064,-0.469,1.902,44.342,45.212,47.289,-477.988,-402.99,16019.33,10.035
08,2022,03,30,16,03,28,-0.982,-0.532,2.069,46.3,43.644,46.882,374.472,-1131.22,15453.82,10.035
08,2022,03,30,16,03,28,-0.968,-0.409,1.464,43.853,44.77,46.092,-343.165,148.199,15797.58,10.035
08,2022,03,30,16,03,29,-0.86,-0.427,1.573,43.742,44.108,46.25,78.507,-520.048,15801.58,10.035
08,2022,03,30,16,03,29,-0.836,-0.381,1.464,44.342,43.136,46.656,92.163,-1082.069,15989.93,10.035
08,2022,03,30,16,03,30,-0.937,-0.376,1.347,43.897,45.124,46.273,-810.683,378.589,15862.51,10.035
08,2022,03,30,16,03,30,-0.975,-0.367,1.517,44.031,45.411,45.731,496.589,-970.454,15618.23,10.035
08,2022,03,30,16,03,31,-0.964,-0.385,1.521,44.876,43.445,48.17,-112.887,-672.334,15975.59,10.035
08,2022,03,30,16,03,31,-1.026,-0.334,1.041,44.253,44.417,49.344,-61.104,-305.516,15839.92,10.035
08,2022,03,30,16,03,32,-0.777,-0.432,1.648,44.654,46.802,46.769,-339.094,-484.297,16189.21,10.035
08,2022,03,30,16,03,32,-0.867,-0.402,1.449,45.455,43.423,46.589,-265.808,109.75,15958.36,10.035
08,2022,03,30,16,03,33,-0.909,-0.459,1.795,45.811,45.698,46.815,406.17,-796.569,15557.61,10.035
08,2022,03,30,16,03,33,-0.91,-0.45,1.773,44.698,46.007,46.656,94.098,-508.312,15835.67,10.035
08,2022,03,30,16,03,34,-0.864,-0.449,1.67,44.454,43.754,47.853,-935.979,-160.944,16381.82,10.035
08,2022,03,30,16,03,34,-0.917,-0.381,1.45,45.744,44.594,46.295,434.9,-752.731,15714.31,10.035
08,2022,03,30,16,03,35,-0.957,-0.394,1.532,45.566,45.168,46.092,-38.576,145.825,15659.29,10.035
08,2022,03,30,16,03,35,-1.038,-0.333,1.24,44.253,44.307,44.669,160.085,-562.811,15680.68,10.035
08,2022,03,30,16,03,36,-0.954,-0.406,1.575,44.921,43.379,47.718,347.624,157.486,15298.22,10.035
08,2022,03,30,16,03,36,-0.947,-0.386,1.399,44.654,44.837,46.86,-125.389,-410.246,15481.68,10.035
08,2022,03,30,16,03,37,-0.878,-0.33,1.313,45.188,44.837,46.566,362.276,-850.948,15800.87,10.035
08,2022,03,30,16,03,37,-0.941,-0.333,1.293,46.834,45.234,46.747,216.375,-226.793,15556.71,10.035
08,2022,03,30,16,03,38,-1.034,-0.315,1.282,44.631,44.527,45.889,-31.376,-451.582,15752.25,10.035
08,2022,03,30,16,03,38,-0.788,-0.436,1.628,45.01,44.969,47.311,311.241,-1108.832,15966.59,10.035
08,2022,03,30,16,03,39,-0.878,-0.408,1.469,45.521,44.373,47.04,737.74,-534.34,15628.66,10.035
08,2022,03,30,16,03,39,-0.96,-0.366,1.333,45.232,43.997,46.815,-52.305,-614.098,15915.45,10.035
08,2022,03,30,16,03,40,-0.949,-0.338,1.342,45.232,43.865,47.718,-48.587,-483.015,15819.1,10.035
08,2022,03,30,16,03,40,-0.984,-0.262,1.149,44.276,43.335,46.905,109.151,-539.119,15986.26,10.035
08,2022,03,30,16,03,41,-0.918,-0.347,1.393,44.854,45.477,46.589,320.925,-1369.978,16150.72,10.035
08,2022,03,30,16,03,41,-0.999,-0.267,1.051,45.477,43.07,47.695,486.659,-572.907,15595.13,10.035
08,2022,03,30,16,03,42,-0.938,-0.325,1.137,45.432,44.439,46.476,409.246,-623.158,15527.09,10.035
08,2022,03,30,16,03,42,-1.05,-0.324,1.357,44.52,44.174,45.979,-19.19,-359.607,15866.93,10.035
08,2022,03,30,16,03,43,-1.02,-0.322,1.227,44.676,45.345,47.153,145.835,-941.512,16021.76,10.035
08,2022,03,30,16,03,43,-1.066,-0.44,1.697,44.009,45.256,48.102,-145.2,153.353,15697.64,10.035
08,2022,03,30,16,03,44,-0.932,-0.425,1.42,45.076,43.556,45.64,698.612,-787.99,15592,10.035
09,2022,03,30,16,06,14,-0.117,-0.515,2.172,45.61,46.957,48.734,-114.328,-441.301,15626.26,10.035
09,2022,03,30,16,06,15,0.102,-0.238,1.338,43.764,43.887,45.618,-198.508,-723.986,15765.26,10.035
09,2022,03,30,16,06,15,0.135,0.015,-0.142,44.676,44.284,46.815,-182.851,-502.056,15785.03,10.035
09,2022,03,30,16,06,16,0.098,-0.044,0.131,46.523,45.676,49.841,-388.104,-397.481,15927.29,10.035
09,2022,03,30,16,06,16,0.327,-0.014,-0.234,44.52,46.648,50.021,-222.437,-482.821,15914.96,10.035
09,2022,03,30,16,06,17,0.178,0.034,-0.063,46.367,44.196,47.56,-125.765,-686.455,15706.64,10.035
09,2022,03,30,16,06,17,0.214,0.008,0.039,44.965,43.843,49.457,-571.906,-300.985,16023.43,10.035
09,2022,03,30,16,06,18,0.067,-0.007,0.41,46.856,45.808,48.712,-404.205,-567.229,16092.34,10.035
09,2022,03,30,16,06,18,-0.132,-0.001,0.258,44.832,44.925,46.927,-222.283,-617.081,15825.91,10.035
09,2022,03,30,16,06,19,0.043,-0.056,0.29,46.567,47.553,48.553,-110.915,-596.715,15771.06,10.035
09,2022,03,30,16,06,19,0.102,-0.114,0.526,45.9,44.307,48.373,-193.447,60.891,15818.41,10.035
09,2022,03,30,16,06,20,0.163,-0.141,0.669,44.52,46.361,47.447,-311.057,-197.94,15965.81,10.035
09,2022,03,30,16,06,20,0.202,0.03,0.051,47.413,44.594,46.995,-127.549,-448.256,15742.97,10.035
09,2022,03,30,16,06,21,0.327,-0.166,0.372,47.413,46.626,47.131,-126.118,8.991,15646.23,10.035
09,2022,03,30,16,06,21,0.033,-0.015,-0.164,45.388,45.764,49.841,-549.358,-618.625,16125.13,10.035
09,2022,03,30,16,06,22,0.168,-0.131,0.175,45.588,44.307,46.431,-106.619,-31.488,15358.92,10.035
09,2022,03,30,16,06,22,0.042,0.01,0.178,48.392,44.262,48.576,-514.308,-508.245,15960.88,10.035
09,2022,03,30,16,06,23,-0.318,0.008,0.664,44.943,43.357,47.108,-276.717,-377.354,15827.02,10.035
09,2022,03,30,16,06,23,0.216,-0.073,0.207,46.345,43.025,47.131,34.139,-231.268,15535.78,10.035
09,2022,03,30,16,06,24,0.13,-0.13,0.349,45.811,45.345,51.557,-139.946,402.686,15751.21,10.035
09,2022,03,30,16,06,24,0.143,-0.084,0.231,45.788,44.086,46.544,51.167,-522.476,15719.3,10.035
09,2022,03,30,16,06,25,-0.15,-0.035,0.219,46.678,44.527,47.334,-351.589,-181.783,15717.45,10.035
09,2022,03,30,16,06,25,0.158,-0.168,0.719,46.968,45.764,48.712,-356.826,-106.054,15757.24,10.035
09,2022,03,30,16,06,26,0.033,-0.135,1.285,46.122,46.14,50.157,-410.864,-261.503,15852.84,10.035
09,2022,03,30,16,06,26,0.24,-0.193,0.811,45.944,45.477,47.786,-336.621,-161.044,15840.54,10.035
09,2022,03,30,16,06,27,-0.089,-0.118,0.756,48.481,46.648,50.88,-294.348,-502.815,15897.25,10.035
09,2022,03,30,16,06,27,-0.02,-0.229,1.096,44.298,43.467,48.079,-122.582,-393.935,15700.85,10.035
09,2022,03,30,16,06,28,0.064,-0.105,0.099,45.855,44.019,47.131,-355.236,-821.629,15984.9,10.035
09,2022,03,30,16,06,28,-0.1,-0.006,0.224,45.699,45.389,48.26,-403.062,-484.499,15919.41,10.035
09,2022,03,30,16,06,29,-0.358,0.043,0.223,46.567,44.704,48.011,-429.823,-463.223,15914.43,10.035
09,2022,03,30,16,06,29,-0.039,0.255,-0.981,47.168,47.045,49.818,-1016.789,-595.321,16298.05,10.035
09,2022,03,30,16,06,30,-0.496,0.065,-0.359,45.054,45.234,46.634,-338.583,-496.184,15795.08,10.035
09,2022,03,30,16,06,30,-0.006,-0.098,0.172,45.677,45.278,47.695,-983.382,-1093.151,16535.57,10.035
09,2022,03,30,16,06,31,0.193,-0.19,0.753,45.61,44.837,48.599,-278.174,-449.26,15726.28,10.035
09,2022,03,30,16,06,31,0.248,-0.49,2.089,46.945,45.278,47.402,-381.574,-315.179,16007.85,10.035
09,2022,03,30,16,06,32,-0.139,-0.098,0.697,44.276,46.405,49.321,-595.749,-126.027,15956.28,10.035
09,2022,03,30,16,06,32,-0.864,-0.079,0.318,46.322,48.702,50.134,-129.519,-65.376,15667.55,10.035
09,2022,03,30,16,06,33,-0.052,-0.038,0.23,46.678,43.953,50.292,-567.155,-427.162,15849.66,10.035
09,2022,03,30,16,06,33,0.17,0.021,0.075,46.122,47.355,48.96,-519.488,-883.331,16102.45,10.035
09,2022,03,30,16,06,34,0.006,-0.231,0.919,45.432,46.339,48.237,-364.079,-110.724,15686.16,10.035
09,2022,03,30,16,06,34,0.12,0.036,0.069,46.345,45.808,48.757,-297.739,-357.322,15917.23,10.035
09,2022,03,30,16,06,35,0.224,-0.014,0.061,47.346,46.118,48.011,-142.265,-272.846,15699.25,10.035
09,2022,03,30,16,06,35,0.001,-0.151,0.583,46.812,45.411,50.428,-722.498,-768.597,16136.8,10.035
09,2022,03,30,16,06,36,0.007,-0.063,0.356,46.478,46.361,51.828,5.807,-386.28,15669.39,10.035
09,2022,03,30,16,06,36,-0.031,0.112,-0.401,44.498,45.477,46.656,-427.433,-114.083,15702.46,10.035
09,2022,03,30,16,06,37,-0.034,0.021,0.115,47.235,48.128,51.512,-190.405,-271.031,15895.21,10.035
09,2022,03,30,16,06,37,0.208,0.011,0.101,47.835,45.786,49.592,-246.445,202.118,15889,10.035
09,2022,03,30,16,06,38,-0.003,-0.116,0.33,45.699,44.572,48.373,-4.797,-713.692,15961.27,10.035
09,2022,03,30,16,06,38,-0.011,-0.272,0.417,47.324,46.515,49.57,-250.041,-413.022,15906.83,10.035
09,2022,03,30,16,06,39,0.202,-0.108,0.441,46.567,44.792,46.318,-366.044,-742.293,16077.49,10.035
09,2022,03,30,16,06,39,0.028,-0.09,1.02,45.989,45.057,48.96,-150.939,-433.355,15726.68,10.035
09,2022,03,30,16,06,40,-0.016,0.018,0.114,48.881,44.903,47.786,-221.297,-417.037,15849.78,10.035
09,2022,03,30,16,06,40,0.124,-0.053,0.247,46.055,42.297,45.911,198.979,157.583,15211.22,10.035
09,2022,03,30,16,06,41,0.01,0.182,-0.683,42.874,45.057,46.273,-416.2,-338.224,15938.22,10.035
09,2022,03,30,16,06,41,0.202,-0.166,0.368,45.655,45.831,48.17,-89.137,88.639,15502.53,10.035
09,2022,03,30,16,06,42,-0.054,-0.076,0.343,44.276,45.676,46.295,132.353,-684.767,15630.82,10.035
09,2022,03,30,16,06,42,0.19,-0.131,0.305,47.546,47.156,48.057,-524.849,-207.335,15923.5,10.035
09,2022,03,30,16,06,43,0.044,0.02,-0.076,47.257,46.67,49.954,121.084,-247.428,15372.97,10.035
09,2022,03,30,16,06,43,-0.091,-0.141,0.817,46.634,47.752,48.395,-88.959,213.519,15578.03,10.035
09,2022,03,30,16,06,44,0.193,-0.476,1.933,45.944,44.417,49.728,-480.194,232.042,15829.97,10.035
09,2022,03,30,16,06,44,0.044,-0.256,1.066,46.456,46.14,49.57,-34.515,-164.909,15543.68,10.035
09,2022,03,30,16,06,45,0.061,-0.199,0.45,47.168,44.483,46.431,-442.883,-206.135,16101.86,10.035
09,2022,03,30,16,06,45,0.182,-0.117,0.033,45.299,46.648,49.999,-555.485,-705.083,16163.25,10.035
09,2022,03,30,16,06,46,-0.245,0.142,-0.259,47.702,45.61,49.366,-309.693,-407.524,15883.54,10.035
09,2022,03,30,16,06,46,-0.245,-0.162,1.451,47.212,47.001,51.376,-248.089,-141.402,15741.96,10.035
09,2022,03,30,16,06,47,-0.317,-0.18,0.942,46.856,46.935,49.141,-379.252,-135.873,15876.63,10.035
09,2022,03,30,16,06,47,0.148,-0.277,0.759,45.366,44.837,48.057,-64.267,30.546,15659.04,10.035
09,2022,03,30,16,06,48,-0.75,-0.306,1.539,47.39,47.023,49.299,-154.179,-390.138,15767.34,10.035
09,2022,03,30,16,06,48,0.148,-0.197,1.013,48.191,46.25,51.602,-478.333,31.71,15896.41,10.035
09,2022,03,30,16,06,49,-0.159,-0.149,1.048,49.037,45.698,52.528,-75.551,108.13,15606.49,10.035
09,2022,03,30,16,06,49,-0.339,-0.139,0.087,50.394,46.206,48.779,-359.703,-417.806,16110.28,10.035
09,2022,03,30,16,06,50,-0.35,0.048,0.071,46.345,47.067,48.237,427.222,-245.092,15239.17,10.035
09,2022,03,30,16,06,50,-0.136,0.096,-0.371,46.078,45.102,47.198,-357.168,-96.47,15782.21,10.035
09,2022,03,30,16,06,51,-0.156,-0.113,0.33,46.189,45.212,48.983,-804.148,-119.684,16160.02,10.035
09,2022,03,30,16,06,51,0.117,0.012,-0.229,47.568,45.654,50.496,-240.246,92.978,15529.75,10.035
09,2022,03,30,16,06,52,0.258,0.122,-0.537,47.746,46.957,51.58,548.861,166.501,15295.94,10.035
09,2022,03,30,16,06,52,-0.491,0.104,0.329,45.388,44.792,48.395,-368.348,-105.64,16058.98,10.035
09,2022,03,30,16,06,53,-0.771,-0.278,1.578,48.636,46.272,46.453,-136.295,-272.1,15729.24,10.035
09,2022,03,30,16,06,53,-0.061,-0.085,0.389,47.168,44.991,49.908,-88.584,-254.885,15734.98,10.035
09,2022,03,30,16,06,54,-0.047,0,0.023,44.476,44.903,47.131,-479.803,-238.121,16176.41,10.035
10,2022,03,30,16,09,56,0.002,-0.064,0.277,44.609,41.148,44.714,-345.238,-706.119,15820.82,10.035
10,2022,03,30,16,09,57,-0.028,-0.025,0.129,40.538,40.353,42.027,-495.625,-640.824,15849.53,10.035
10,2022,03,30,16,09,57,-0.029,-0.047,0.208,43.341,43.953,45.211,-436.995,-624.895,15809.86,10.035
10,2022,03,30,16,09,58,-0.07,-0.016,0.143,44.498,43.997,46.927,-451.955,-573.477,15836.36,10.035
10,2022,03,30,16,09,58,0.069,-0.06,0.26,42.629,40.861,42.569,-460.972,-593.435,15825.28,10.035
10,2022,03,30,16,09,59,0.006,-0.069,0.262,42.295,42.584,44.895,-452.8,-663.548,15837.97,10.035
10,2022,03,30,16,09,59,-0.095,-0.039,-0.034,44.209,42.562,44.195,-481.072,-737.879,15846.13,10.035
10,2022,03,30,16,10,00,-0.04,0.012,-0.003,41.383,41.634,44.805,-470.008,-572.217,15830.33,10.04
10,2022,03,30,16,10,00,-0.149,0.095,-0.14,43.942,44.66,43.359,-461.999,-564.029,15808.76,10.04
10,2022,03,30,16,10,01,0.006,0.031,-0.122,39.091,39.977,42.75,-481.213,-594.977,15810.72,10.035
10,2022,03,30,16,10,01,0.033,0.057,-0.162,42.852,40.905,41.846,-498.531,-631.218,15832.78,10.035
10,2022,03,30,16,10,02,-0.117,0.123,-0.337,41.383,40.861,42.795,-450.657,-667.546,15834.04,10.035
10,2022,03,30,16,10,02,-0.174,0.05,-0.484,41.895,43.291,44.963,-489.319,-633.059,15839.68,10.04
10,2022,03,30,16,10,03,-0.066,-0.026,0.136,44.187,42.827,45.166,-469.462,-587.919,15846.61,10.044
10,2022,03,30,16,10,03,0.026,-0.074,0.289,40.871,41.17,42.366,-460.566,-604.977,15818.63,10.035
10,2022,03,30,16,10,04,0.005,-0.09,0.355,43.608,42.562,45.663,-449.375,-589.823,15812.65,10.044
10,2022,03,30,16,10,04,0.008,-0.07,0.311,44.365,41.435,44.782,-459.645,-566.029,15820.22,10.04
10,2022,03,30,16,10,05,0.052,0.026,-0.122,42.273,41.678,45.143,-434.459,-501.439,15801.09,10.044
10,2022,03,30,16,10,05,0.066,0.001,-0.026,43.986,40.751,45.053,-441.81,-487.614,15821.13,10.046
10,2022,03,30,16,10,06,0.046,-0.097,0.388,42.496,44.307,46.747,-452.29,-506.995,15861.18,10.04
10,2022,03,30,16,10,06,0.06,-0.151,0.455,42.763,43.931,45.889,-398.642,-609.83,15809.63,10.04
10,2022,03,30,16,10,07,-0.076,-0.073,0.195,45.299,45.588,45.708,-445.738,-579.477,15824.47,10.044
10,2022,03,30,16,10,07,0.004,-0.011,0.052,44.431,43.114,46.363,-484.776,-566.829,15824.79,10.035
10,2022,03,30,16,10,08,-0.006,-0.058,0.236,44.342,44.947,45.437,-438.569,-555.5,15808.05,10.068
10,2022,03,30,16,10,08,-0.137,0.031,-0.137,42.74,42.297,41.44,-496.536,-557.726,15845.19,10.046
10,2022,03,30,16,10,09,-0.311,0.119,0.056,43.697,38.763,42.682,-458.979,-544.175,15809.83,10.054
10,2022,03,30,16,10,09,-0.074,-0.034,0.207,43.786,42.849,43.45,-459.28,-576.715,15861.56,10.051
10,2022,03,30,16,10,10,-0.069,-0.059,0.241,42.095,40.618,43.517,-446.266,-507.355,15829.19,10.063
10,2022,03,30,16,10,10,-0.077,0.013,-0.003,42.362,42.12,44.556,-396.325,-545.515,15819.91,10.067
10,2022,03,30,16,10,11,0.007,0.029,0.146,42.874,42.628,46.747,-412.268,-563.904,15846.23,10.044
10,2022,03,30,16,10,11,0.047,0.074,-0.244,44.854,43.511,44.85,-421.608,-541.91,15815.25,10.046
10,2022,03,30,16,10,12,0.028,0.034,-0.127,43.141,41.325,44.353,-430.135,-624.95,15825.3,10.058
10,2022,03,30,16,10,12,0.025,0.061,-0.199,43.92,43.754,44.827,-439.887,-542.469,15819.82,10.067
10,2022,03,30,16,10,13,0.051,0.029,-0.058,40.582,44.395,44.353,-481.47,-530.671,15825.57,10.054
10,2022,03,30,16,10,13,-0.064,-0.003,0.012,41.606,42.893,44.466,-459.854,-625.37,15828.14,10.067
10,2022,03,30,16,10,14,0.015,-0.05,0.082,41.939,42.009,42.05,-437.848,-633.26,15823.44,10.063
10,2022,03,30,16,10,14,0.033,-0.078,0.304,43.03,41.568,44.218,-432.165,-501.568,15789.38,10.056
10,2022,03,30,16,10,15,0.019,-0.011,0.088,40.96,39.249,43.879,-430.821,-548.475,15849.94,10.063
10,2022,03,30,16,10,15,0.006,0.004,0.109,43.363,40.773,41.643,-287.768,-640.775,15780.56,10.051
10,2022,03,30,16,10,16,-0.058,0.044,-0.151,43.564,41.259,42.772,-411.862,-575.038,15782.42,10.063
10,2022,03,30,16,10,16,-0.161,0.006,0.109,42.028,41.501,41.733,-494.423,-617.761,15809.69,10.067
10,2022,03,30,16,10,17,-0.05,0.033,-0.137,42.941,42.937,43.653,-435.308,-648.785,15845.72,10.068
10,2022,03,30,16,10,17,-0.004,-0.035,0.146,43.742,42.385,44.489,-467.784,-725.611,15866.5,10.067
10,2022,03,30,16,10,18,-0.016,-0.098,0.425,41.85,41.877,45.956,-385.798,-633.687,15809.49,10.072
10,2022,03,30,16,10,18,-0.049,-0.118,0.379,41.094,42.562,46.453,-395.42,-636.668,15837.54,10.072
10,2022,03,30,16,10,19,0.011,-0.218,0.843,42.473,40.751,43.788,-405.661,-638.063,15827.56,10.072
10,2022,03,30,16,10,19,0.041,-0.056,0.163,43.252,42.142,46.227,-413.531,-641.958,15833.05,10.072
10,2022,03,30,16,10,20,0.004,-0.042,0.099,40.093,38.476,42.84,-378.861,-603.287,15816.96,10.072
10,2022,03,30,16,10,20,-0.014,-0.078,0.283,41.895,42.032,43.969,-398.886,-602.897,15814.08,10.072
10,2022,03,30,16,10,21,-0.035,0.073,-0.372,44.298,42.076,43.179,-422.874,-660.784,15821.94,10.072
10,2022,03,30,16,10,21,-0.099,0.068,-0.133,42.362,43.268,47.266,-406.762,-639.352,15837.58,10.072
10,2022,03,30,16,10,22,0.008,-0.073,0.398,42.273,43.953,44.918,-362.378,-616.751,15815.21,10.072
10,2022,03,30,16,10,22,0.008,-0.05,0.247,42.963,42.429,43.924,-359.095,-498.434,15821.39,10.072
10,2022,03,30,16,10,23,-0.033,-0.074,0.281,43.274,44.439,44.714,-360.572,-440.107,15840.06,10.072
10,2022,03,30,16,10,23,0.097,-0.052,0.277,42.295,39.602,45.347,-410.295,-538.655,15847.21,10.072
10,2022,03,30,16,10,24,0.007,-0.091,0.355,42.896,42.297,44.195,-377.613,-524.85,15835.56,10.068
10,2022,03,30,16,10,24,0.011,-0.079,0.34,42.852,42.341,44.489,-385.234,-666.202,15828.93,10.067
10,2022,03,30,16,10,25,0.002,-0.067,0.372,40.36,43.401,43.179,-373.288,-591.014,15820.74,10.068
10,2022,03,30,16,10,25,-0.025,0.089,-0.312,41.873,43.754,43.246,-343.574,-614.841,15805.19,10.067
10,2022,03,30,16,10,26,-0.073,0.021,-0.275,41.606,39.514,42.366,-291.717,-634.354,15811.58,10.072
10,2022,03,30,16,10,26,-0.032,0.004,-0.031,44.209,44.307,46.295,-394.696,-657.305,15833.34,10.072
10,2022,03,30,16,10,27,-0.014,-0.031,0.162,41.428,42.208,45.46,-379.221,-821.363,15822.85,10.063
10,2022,03,30,16,10,27,-0.056,-0.048,0.24,41.539,39.138,41.824,-337.342,-923.171,15819.84,10.072
10,2022,03,30,16,10,28,-0.015,-0.073,0.292,44.898,43.357,44.872,-356.535,-840.005,15743.19,10.068
10,2022,03,30,16,10,28,-0.024,-0.065,0.161,44.854,43.71,43.63,-363.463,-699.985,15815.84,10.072
10,2022,03,30,16,10,29,0.032,-0.08,0.281,41.25,42.208,44.082,-357.274,-648.301,15831.78,10.068
10,2022,03,30,16,10,29,0.025,-0.12,0.366,40.849,40.817,44.308,-368.878,-741.255,15821.14,10.072
10,2022,03,30,16,10,30,-0.07,-0.091,0.388,41.361,42.275,46.498,-389.815,-747.558,15829.52,10.068
10,2022,03,30,16,10,30,-0.1,-0.063,0.03,44.587,41.016,45.572,-382.562,-677.297,15842.85,10.072
10,2022,03,30,16,10,31,-0.111,0.033,-0.153,39.803,40.397,43.743,-378.048,-683.473,15808.39,10.072
10,2022,03,30,16,10,31,-0.084,0.075,-0.161,42.629,40.861,43.879,-405.111,-751.59,15825.87,10.072
10,2022,03,30,16,10,32,-0.03,0.019,0.052,43.208,43.07,44.421,-392.24,-678.183,15796.28,10.072
10,2022,03,30,16,10,32,-0.158,0.092,-0.329,44.12,40.574,42.817,-333.413,-774.313,15821.76,10.072
10,2022,03,30,16,10,33,-0.124,0.08,-0.227,38.736,39.447,45.166,-390.109,-681.931,15806.35,10.068
10,2022,03,30,16,10,33,-0.098,0.081,-0.38,43.363,42.12,43.337,-296.785,-579.308,15781.74,10.062
10,2022,03,30,16,10,34,-0.084,-0.001,0.083,41.917,39.182,43.246,-247.346,-586.992,15798.78,10.072
10,2022,03,30,16,10,34,-0.054,0.047,-0.169,43.252,42.363,41.259,-180.894,-493.33,15885.46,10.072
10,2022,03,30,16,10,35,0.055,-0.03,0.139,40.471,41.325,41.688,-251.684,-406.419,15831.56,10.063
10,2022,03,30,16,10,35,0.038,-0.033,0.167,40.493,41.656,43.834,-268.507,-538.257,15847.33,10.072
10,2022,03,30,16,10,36,0.001,-0.047,0.194,41.828,39.469,42.275,-297.65,-522.297,15821.58,10.072
11,2022,03,30,16,28,09,0.774,-0.268,0.965,47.902,46.78,48.102,-440.454,-722.326,15868.75,9.885
11,2022,03,30,16,28,10,0.809,-0.346,1.255,47.835,45.654,49.118,-250.585,-723.024,15809.2,9.885
11,2022,03,30,16,28,10,0.819,-0.271,1.103,45.944,44.903,48.689,-417.898,-778.622,15874.35,9.885
11,2022,03,30,16,28,11,0.79,-0.271,1.106,47.769,48.105,49.525,-406.036,-627.571,15855.37,9.885
11,2022,03,30,16,28,11,0.682,-0.252,0.67,47.413,46.913,48.576,-273.899,-775.371,15773.83,9.885
11,2022,03,30,16,28,12,0.771,-0.321,1.311,47.791,44.527,49.705,-329.011,-597.966,15792.9,9.885
11,2022,03,30,16,28,12,0.698,-0.194,0.702,45.455,45.234,49.254,-314.957,-648.221,15801.24,9.885
11,2022,03,30,16,28,13,0.606,-0.191,0.89,48.903,46.051,47.944,-346.597,-496.072,15817.07,9.885
11,2022,03,30,16,28,13,0.794,-0.278,1.117,44.454,43.975,48.531,-427.97,-752.065,15844.14,9.885
11,2022,03,30,16,28,14,0.964,-0.359,1.166,46.678,45.919,48.757,-316.462,-613.998,15879.21,9.89
11,2022,03,30,16,28,14,0.647,-0.217,0.803,46.834,46.869,47.831,-212.686,-694.944,15802.16,9.885
11,2022,03,30,16,28,15,0.804,-0.302,0.902,45.188,44.881,47.786,-333.861,-573.875,15806.47,9.885
11,2022,03,30,16,28,15,0.8,-0.338,1.368,49.326,47.332,48.192,-164.962,-686.288,15808.91,9.885
11,2022,03,30,16,28,16,0.802,-0.297,0.921,46.256,45.389,48.215,-243.301,-588.387,15824.81,9.885
11,2022,03,30,16,28,16,0.808,-0.289,1.083,46.567,44.616,47.921,-174.346,-549.167,15820.17,9.885
11,2022,03,30,16,28,17,0.665,-0.225,1.235,46.256,47.575,46.227,-301.687,-521.616,15867.57,9.885
11,2022,03,30,16,28,17,0.692,-0.292,1.342,47.924,45.588,48.824,-254.254,-552.867,15769.87,9.885
11,2022,03,30,16,28,18,0.716,-0.202,0.768,48.036,45.919,48.17,-268.888,-429.318,15815.95,9.885
11,2022,03,30,16,28,18,0.891,-0.253,0.756,47.524,46.162,50.631,-200.874,-640.219,15769.19,9.885
11,2022,03,30,16,28,19,0.848,-0.274,1.141,47.568,47.84,48.87,-286.415,-557.49,15846.22,9.89
11,2022,03,30,16,28,20,0.865,-0.242,1.039,46.078,47.288,49.863,-155.776,-622.059,15800.91,9.891
11,2022,03,30,16,28,20,0.818,-0.295,1.082,48.881,47.288,47.808,-258.135,-622.207,15865.41,9.885
11,2022,03,30,16,28,20,0.716,-0.285,1.159,47.947,47.929,50.36,-200.891,-509.426,15792,9.896
11,2022,03,30,16,28,21,0.804,-0.324,1.199,48.837,44.925,49.163,-235.273,-531.437,15747.79,9.89
11,2022,03,30,16,28,21,0.865,-0.35,1.365,45.833,46.515,49.615,-319.113,-660.698,15879.19,9.885
